item,itemLabel,edits_2018,activity_days_2018,human_editors_2018,edits_2019,activity_days_2019,human_editors_2019,edits_2020,activity_days_2020,human_editors_2020,edits_2021,activity_days_2021,human_editors_2021,human_editors,activity_days,edits,pageviews,enwikipageviews,zhwikipageviews,eswikipageviews,hiwikipageviews,arwikipageviews,bnwikipageviews,frwikipageviews,ruwikipageviews,ptwikipageviews,urwikipageviews,pageviews_2018,enwikipageviews_2018,zhwikipageviews_2018,eswikipageviews_2018,hiwikipageviews_2018,arwikipageviews_2018,bnwikipageviews_2018,frwikipageviews_2018,ruwikipageviews_2018,ptwikipageviews_2018,urwikipageviews_2018,pageviews_2019,enwikipageviews_2019,zhwikipageviews_2019,eswikipageviews_2019,hiwikipageviews_2019,arwikipageviews_2019,bnwikipageviews_2019,frwikipageviews_2019,ruwikipageviews_2019,ptwikipageviews_2019,urwikipageviews_2019,pageviews_2020,enwikipageviews_2020,zhwikipageviews_2020,eswikipageviews_2020,hiwikipageviews_2020,arwikipageviews_2020,bnwikipageviews_2020,frwikipageviews_2020,ruwikipageviews_2020,ptwikipageviews_2020,urwikipageviews_2020,pageviews_2021,enwikipageviews_2021,zhwikipageviews_2021,eswikipageviews_2021,hiwikipageviews_2021,arwikipageviews_2021,bnwikipageviews_2021,frwikipageviews_2021,ruwikipageviews_2021,ptwikipageviews_2021,urwikipageviews_2021,enwikititle,zhwikititle,eswikititle,hiwikititle,arwikititle,bnwikititle,frwikititle,ruwikititle,ptwikititle,urwikititle,HDI,Life expectancy at birth (years) SDG3,Expected years of schooling (years) SDG 4.3,Mean years of schooling (years) SDG 4.6,Gross national income (GNI) per capita (PPP $) SDG 8.5,roi_edits,roi_edits_2018,roi_edits_2019,roi_edits_2020,roi_edits_2021,roi_human_editors,roi_human_editors_2018,roi_human_editors_2019,roi_human_editors_2020,roi_human_editors_2021,roi_activity_days,roi_activity_days_2018,roi_activity_days_2019,roi_activity_days_2020,roi_activity_days_2021
Q730,Suriname,449,73,58,599,61,40,126,63,52,75,47,35,169.0,244,1249,11991013,6648131,277425,2332249,68258,295185,20564,889026,625180,831577,3418,2675772,1374749,62914,578417,10265,50423,5652,196582,162164,233762,844,2949225,1575678,66013,587885,9928,69316,4379,233262,163393,238282,1089,3026041,1726245,60795,565603,18988,92079,5435,225526,141911,188625,834,3339975,1971459,87703,600344,29077,83367,5098,233656,157712,170908,651,Suriname,蘇利南,Surinam,सूरीनाम,سورينام,সুরিনাম,Suriname,Суринам,Suriname,سرینام,0.738,71.7,13.2,9.3,14324.0,9592.8104,5946.16,4915.375,23827.094488188977,43947.03947368421,70535.3705882353,45352.06779661017,71932.31707317074,57095.11320754717,92777.08333333331,48942.91020408164,36159.08108108108,47568.145161290326,47281.890625,69582.8125
Q7851995,Tule River Indian Tribe of the Tule River Reservation,1,1,1,2,1,1,0,0,0,7,5,3,5.0,7,10,28122,28122,0,0,0,0,0,0,0,0,0,6333,6333,0,0,0,0,0,0,0,0,0,7359,7359,0,0,0,0,0,0,0,0,0,6670,6670,0,0,0,0,0,0,0,0,0,7760,7760,0,0,0,0,0,0,0,0,0,Tule River Indian Tribe of the Tule River Reservation,,,,,,,,,,,,,,,2556.5454545454545,3166.5,2453.0,6670.0,970.0,4687.0,3166.5,3679.5,6670.0,1940.0,3515.25,3166.5,3679.5,6670.0,1293.3333333333333
Q967,Burundi,473,67,53,585,52,36,193,70,60,95,51,42,174.0,240,1346,6157511,3448800,153890,516640,12023,279104,11812,1035350,501430,195372,3090,1398245,778722,29135,125768,2235,63877,2075,237540,109989,48220,684,1516537,847294,36122,128615,2939,84035,2555,246582,119229,48370,796,1685188,936531,42040,137064,3415,68999,4418,291398,145347,55030,946,1557541,886253,46593,125193,3434,62193,2764,259830,126865,43752,664,Burundi,蒲隆地,Burundi,बुरुण्डी,بوروندي,বুরুন্ডি,Burundi,Бурунди,Burundi,برونڈی,0.433,61.6,11.1,3.3,754.0,4571.277654046028,2949.883966244726,2587.9470989761094,8686.536082474227,16224.385416666666,35185.77714285714,25893.425925925927,40987.48648648649,27626.032786885247,36221.88372093023,25549.83817427386,20562.426470588234,28613.90566037736,23735.04225352113,29952.71153846154
Q497587,Confederated Salish and Kootenai Tribes of the Flathead Reservation,10,5,4,3,3,1,6,3,2,47,8,4,11.0,19,66,110374,101027,0,640,0,0,0,8707,0,0,0,19169,17374,0,0,0,0,0,1795,0,0,0,25344,22430,0,0,0,0,0,2914,0,0,0,36120,33886,0,0,0,0,0,2234,0,0,0,29741,27337,0,640,0,0,0,1764,0,0,0,Confederated Salish and Kootenai Tribes,,Tribus confederadas salish y kutenai de la nación flathead,,,,Confédération Salish et Kootenai de la Nation Flathead,,,,,,,,,1647.3731343283582,1742.6363636363635,6336.0,5160.0,619.6041666666666,9197.833333333334,3833.8,12672.0,12040.0,5948.2,5518.7,3194.833333333333,6336.0,9030.0,3304.555555555556
Q962,Benin,469,69,53,485,57,41,292,65,53,85,48,41,169.0,239,1331,7125526,4055974,167830,625234,9011,294578,13343,1279856,382071,294406,3223,1763009,1007016,33471,171672,1610,63453,3675,316408,85138,79852,714,2024924,1171608,39908,151575,3197,109429,3091,359537,110063,75614,902,1568499,866134,34883,146563,2210,56442,3950,295505,93435,68515,862,1769094,1011216,59568,155424,1994,65254,2627,308406,93435,70425,745,Benin,贝宁,Benín,बेनिन,بنين,বেনিন,Bénin,Бенин,Benim,بینن,0.545,61.8,12.6,3.8,3254.0,5349.493993993994,3751.082978723404,4166.510288065843,5353.238907849829,20570.86046511628,41914.85882352941,32648.31481481481,48212.47619047619,29046.277777777777,42121.28571428572,29689.691666666666,25185.842857142856,34912.48275862069,23765.136363636364,36103.95918367347
Q858,Syria,447,94,83,413,56,43,183,63,49,110,72,57,209.0,285,1153,18285223,8890292,750520,2193493,206797,2381673,113270,1118767,1818705,786573,25133,6034656,2936786,243019,912419,79702,571500,35443,320333,601612,327961,5881,4275223,2116757,176115,476182,43532,570044,23703,276608,404519,181474,6289,3985297,1884386,143665,433054,43926,621410,27346,269071,411781,143693,6965,3990047,1952363,187721,371838,39637,618719,26778,252755,400793,133445,5998,Syria,叙利亚,Siria,सीरिया,سوريا,সিরিয়া,Syrie,Сирия,Síria,سوریہ,0.567,72.7,8.9,5.1,3613.0,15845.080589254769,13470.214285714286,10326.625603864732,21659.22282608696,35946.36936936937,87072.49047619048,71841.14285714286,97164.15909090907,79705.94,68793.91379310345,63934.34615384616,63522.6947368421,75003.91228070176,62270.265625,54658.17808219178
Q7550108,Soboba Reservation,6,4,3,2,1,1,1,1,1,6,4,3,8.0,10,15,3335,3335,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,3274,3274,0,0,0,0,0,0,0,0,0,Soboba Band of Luiseño Indians,,,,,,,,,,,,,,,208.4375,0.7142857142857143,2.333333333333333,24.5,467.7142857142857,370.55555555555554,1.25,3.5,24.5,818.5,303.1818181818182,1.0,3.5,24.5,654.8
Q763,Saint Kitts and Nevis,268,65,51,515,41,29,111,58,46,53,37,29,142.0,201,947,5355194,3049846,191388,723551,5403,257188,7140,370398,735064,13564,1652,1315312,765049,8708,162977,61,47618,1644,95061,232689,987,518,1237526,724355,66029,176171,1655,42124,1478,67698,156070,1422,524,1324267,759333,44234,188504,2154,69580,1985,93118,163624,1399,336,1478089,801109,72417,195899,1533,97866,2033,114521,182681,9756,274,Saint Kitts and Nevis,聖克里斯多福及尼維斯,San Cristóbal y Nieves,सेंट किट्स एंड नेविस,سانت كيتس ونيفيس,সেন্ট কিট্‌স ও নেভিস,Saint-Christophe-et-Niévès,Сент-Китс и Невис,São Cristóvão e Neves,سینٹ کیٹز و ناویس,0.779,74.8,13.8,8.7,25038.0,5648.938818565401,4889.635687732342,2398.3062015503874,11823.8125,27372.01851851852,37448.90909090909,25294.46153846154,41250.86666666667,28175.89361702128,49269.63333333333,26510.86138613861,19928.969696969696,29464.904761904763,22445.20338983051,38897.07894736842
Q819,Laos,410,71,56,508,57,40,189,65,55,92,58,44,184.0,251,1199,9626513,5689123,1247757,723195,64724,188624,38803,676375,680275,313068,4569,2532672,1517356,277958,196932,14573,50932,10737,188881,189429,84621,1253,2343997,1347285,299510,182482,14397,46106,9971,179112,192755,71122,1257,2324907,1398921,267830,185305,16374,49366,9654,160299,149868,86123,1167,2424937,1425561,402459,158476,19380,42220,8441,148083,148223,71202,892,Laos,老挝,Laos,लाओस,لاوس,লাওস,Laos,Лаос,Laos,لاؤس,0.613,67.9,11.0,5.3,7413.0,8022.094166666667,6162.21897810219,4605.102161100196,12236.352631578948,26074.59139784946,52035.2054054054,44432.84210526316,57170.65853658537,41516.19642857143,53887.48888888889,38200.44841269841,35176.0,40413.74137931035,35225.86363636364,41100.627118644064
Q12633982,Southern Ute Indian Tribe,0,0,0,0,0,0,0,0,0,7,1,1,1.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q106396961,Jamestown S'Klallam Tribe,0,0,0,0,0,0,0,0,0,38,2,1,1.0,2,38,16430,16430,0,0,0,0,0,0,0,0,0,3345,3345,0,0,0,0,0,0,0,0,0,3951,3951,0,0,0,0,0,0,0,0,0,5443,5443,0,0,0,0,0,0,0,0,0,3691,3691,0,0,0,0,0,0,0,0,0,Jamestown S'Klallam Tribe of Washington,,,,,,,,,,,,,,,421.28205128205127,3345.0,3951.0,5443.0,94.64102564102564,8215.0,3345.0,3951.0,5443.0,1845.5,5476.666666666667,3345.0,3951.0,5443.0,1230.3333333333333
Q1269663,Kalapuya people,2,2,0,1,1,1,2,2,0,10,8,5,6.0,13,15,63543,61011,0,0,0,0,0,653,1879,0,0,13198,12341,0,0,0,0,0,143,714,0,0,13367,12717,0,0,0,0,0,174,476,0,0,17850,17336,0,0,0,0,0,168,346,0,0,19128,18617,0,0,0,0,0,168,343,0,0,Kalapuya,,,,,,Kalapuyas,Калапуйя,,,,,,,,3971.4375,4399.333333333333,6683.5,5950.0,1738.909090909091,9077.57142857143,13198.0,6683.5,17850.0,3188.0,4538.785714285715,4399.333333333333,6683.5,5950.0,2125.333333333333
Q57064848,Cocopah Tribe of Arizona,18,2,2,0,0,0,0,0,0,2,1,1,3.0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q1537653,Ho-Chunk,7,7,4,6,6,3,5,4,4,3,2,2,13.0,19,21,375301,348655,0,6823,0,0,0,9405,10418,0,0,127200,120493,0,1606,0,0,0,2287,2814,0,0,86062,79703,0,1838,0,0,0,2049,2472,0,0,84584,77390,0,1902,0,0,0,2494,2798,0,0,77455,71069,0,1477,0,0,0,2575,2334,0,0,Ho-Chunk,,Winnebago,,,,Winnebagos,Виннебаго (племя),,,,,,,,17059.136363636364,15900.0,12294.57142857143,14097.333333333334,19363.75,26807.214285714286,25440.0,21515.5,16916.8,25818.33333333333,18765.05,15900.0,12294.57142857143,16916.8,25818.33333333333
Q7577890,Spirit Lake Tribe,12,3,2,2,1,1,0,0,0,1,1,1,4.0,5,15,45956,45956,0,0,0,0,0,0,0,0,0,10622,10622,0,0,0,0,0,0,0,0,0,11302,11302,0,0,0,0,0,0,0,0,0,10774,10774,0,0,0,0,0,0,0,0,0,13258,13258,0,0,0,0,0,0,0,0,0,Spirit Lake Tribe,,,,,,,,,,,,,,,2872.25,817.0769230769231,3767.3333333333335,10774.0,6629.0,9191.2,3540.6666666666665,5651.0,10774.0,6629.0,7659.333333333333,2655.5,5651.0,10774.0,6629.0
Q733,Paraguay,435,86,71,602,52,35,174,74,51,92,56,48,184.0,268,1303,9086000,3297530,483845,3088798,23369,186479,14323,416019,625716,946793,3128,2566522,936485,140159,817683,3713,63734,5552,122916,185833,289651,796,2313145,788017,98935,838346,8017,44564,2705,105208,158834,267522,997,2111081,745620,102475,777399,5649,39609,2878,96152,134691,205797,811,2095252,827408,142276,655370,5990,38572,3188,91743,146358,183823,524,Paraguay,巴拉圭,Paraguay,पैराग्वे,باراغواي,প্যারাগুয়ে,Paraguay,Парагвай,Paraguai,پیراگوئے,0.728,74.3,12.7,8.5,12224.0,6967.791411042945,5886.518348623853,3836.06135986733,12063.32,22529.59139784946,49113.51351351351,35646.13888888889,64254.02777777778,40597.71153846154,42760.24489795919,33776.95167286245,29500.25287356322,43644.24528301887,28147.746666666662,36758.80701754386
Q229,Cyprus,477,94,67,612,81,61,179,81,68,132,69,53,213.0,325,1400,18804858,11251571,737384,1701848,67500,985779,66994,1352933,2000251,625448,15150,4654066,2828466,148166,456931,12142,240956,13676,298376,475900,176528,2925,4711622,2793733,166146,432092,28011,248298,17801,352638,491117,177856,3930,4556650,2741869,207594,447215,13533,253048,20830,327248,399312,141321,4680,4882520,2887503,215478,365610,13814,243477,14687,374671,633922,129743,3615,Cyprus,賽普勒斯,Chipre,साइप्रस,قبرص,সাইপ্রাস,Chypre (pays),Республика Кипр,Chipre,قبرص,0.887,81.0,15.2,12.2,38207.0,13422.453961456104,9736.539748953976,7686.169657422512,25314.722222222223,36710.67669172932,87873.16822429906,68442.14705882352,75993.90322580645,66038.40579710146,90417.03703703704,57683.613496932514,48990.16842105263,57458.80487804878,55568.90243902439,69750.28571428571
Q846,Qatar,437,86,78,495,53,38,159,65,55,79,59,49,198.0,263,1170,22661832,10047567,898432,3716736,123083,2217745,163346,1231599,2768959,1478335,16030,7641725,2819179,291956,1568973,32241,531652,37687,327871,1209523,818721,3922,5557745,2541904,173396,964073,28559,535169,40064,317680,637527,315351,4022,4183431,2174658,168144,439869,29271,546954,44956,230415,409640,135377,4147,5278931,2511826,264936,743821,33012,603970,40639,355633,512269,208886,3939,Qatar,卡塔尔,Catar,क़तर,قطر,কাতার,Qatar,Катар,Catar,قطر,0.848,80.2,12.0,9.7,92418.0,19352.546541417592,17446.860730593606,11205.131048387097,26146.44375,65986.6375,113878.5527638191,96730.69620253165,142506.28205128206,74704.125,105578.62,85840.27272727272,87835.91954022988,102921.20370370372,63385.31818181818,87982.18333333333
Q33,Finland,648,89,85,665,84,56,249,104,86,193,85,66,264.0,362,1755,20641893,10742303,844191,2548880,28764,704891,57344,1515158,3232794,958283,9285,5306504,2659552,189845,710206,594,172208,10726,388810,866447,305149,2967,5191343,2657993,213807,644432,830,166691,13133,366945,897030,227990,2492,5052822,2648993,195703,647159,8695,171306,12173,374663,752070,239904,2156,5091224,2775765,244836,547083,18645,194686,21312,384740,717247,185240,1670,Finland,芬兰,Finlandia,फ़िनलैंड,فنلندا,ফিনল্যান্ড,Finlande,Финляндия,Finlândia,فن لینڈ,0.938,81.9,19.4,12.8,48511.0,11755.064350797267,8176.431432973806,7794.809309309309,20211.288,26243.42268041237,77893.93584905661,61703.53488372093,91076.19298245614,58078.41379310345,75988.41791044777,56864.71900826446,58961.15555555555,61074.623529411765,48122.11428571429,59200.27906976744
Q1014,Liberia,464,65,50,428,65,39,157,60,42,88,49,38,151.0,239,1137,9389679,6294404,248813,730915,14416,254513,11932,739723,736272,355918,2773,2320852,1556779,51087,180351,3034,66770,3045,194977,170124,94032,653,2081212,1399751,47439,171218,3270,59808,2896,156995,154662,84315,858,2585551,1718358,73624,196491,4164,60861,2819,201259,227793,99472,710,2402064,1619516,76663,182855,3948,67074,3172,186492,183693,78099,552,Liberia,利比里亚,Liberia,लाइबेरिया,ليبيريا,লাইবেরিয়া,Liberia,Либерия,Libéria,لائبیریا,0.48,64.1,9.6,4.8,1258.0,8251.036028119508,4991.079569892473,4851.310023310023,16364.246835443038,26989.48314606741,61774.20394736842,45506.90196078432,52030.3,60129.09302325582,61591.38461538462,39123.6625,35164.42424242424,31533.515151515152,42386.08196721312,48041.28
Q100938408,Fort Peck Assiniboine and Sioux Tribes,0,0,0,0,0,0,8,1,1,0,0,0,1.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q869,Thailand,468,94,80,664,59,42,191,76,65,116,72,63,230.0,301,1439,21201672,12254857,1714435,2079601,244528,633587,94698,1203670,2047589,916205,12502,6224619,3592517,418778,654126,53101,169260,25248,357661,623899,327113,2916,5686842,3257881,471668,543809,69427,174846,25282,338707,583047,218201,3974,4832669,2757648,389844,494170,65065,151404,23423,277702,469735,200504,3174,4457542,2646811,434145,387496,56935,138077,20745,229600,370908,170387,2438,Thailand,泰国,Tailandia,थाईलैण्ड,تايلاند,থাইল্যান্ড,Thaïlande,Таиланд,Tailândia,تھائی لینڈ,0.777,77.2,15.0,7.9,17781.0,14723.383333333331,13272.108742004264,8551.642105263158,25170.151041666668,38098.64957264957,91782.12987012988,76847.14814814815,132252.13953488372,73222.25757575757,69649.09375,70204.21192052981,65522.3052631579,94780.7,62761.93506493507,61062.21917808219
Q151227,Pokanoket,0,0,0,2,2,0,0,0,0,3,3,3,3.0,5,5,51888,51888,0,0,0,0,0,0,0,0,0,11836,11836,0,0,0,0,0,0,0,0,0,10926,10926,0,0,0,0,0,0,0,0,0,13688,13688,0,0,0,0,0,0,0,0,0,15438,15438,0,0,0,0,0,0,0,0,0,Pokanoket,,,,,,,,,,,,,,,8648.0,11836.0,3642.0,13688.0,3859.5,12972.0,11836.0,10926.0,13688.0,3859.5,8648.0,11836.0,3642.0,13688.0,3859.5
Q16321378,Casson,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,8591,8591,0,0,0,0,0,0,0,0,0,2872,2872,0,0,0,0,0,0,0,0,0,2344,2344,0,0,0,0,0,0,0,0,0,1685,1685,0,0,0,0,0,0,0,0,0,1690,1690,0,0,0,0,0,0,0,0,0,Casson,,,,,,,,,,,,,,,4295.5,2872.0,2344.0,1685.0,845.0,4295.5,2872.0,2344.0,1685.0,845.0,4295.5,2872.0,2344.0,1685.0,845.0
Q492901,Pend d'Oreilles,4,4,2,10,7,5,3,3,2,1,1,1,10.0,15,18,38323,34482,0,794,0,0,0,2297,750,0,0,8370,7702,0,141,0,0,0,527,0,0,0,9576,8659,0,281,0,0,0,636,0,0,0,10082,9127,0,221,0,0,0,601,133,0,0,10295,8994,0,151,0,0,0,533,617,0,0,Pend d'Oreilles,,Pend Oreille,,,,Pend d'Oreilles,Пан-д’орей,,,,,,,,2017.0,1674.0,870.5454545454545,2520.5,5147.5,3483.909090909091,2790.0,1596.0,3360.6666666666665,5147.5,2395.1875,1674.0,1197.0,2520.5,5147.5
Q27,Republic of Ireland,619,95,79,651,80,54,168,82,71,130,70,54,230.0,327,1568,18923411,8610225,866761,3080158,51131,630883,34243,2025453,2649432,968489,6636,4869179,2017264,178263,860417,9057,157827,9267,544577,764237,326565,1705,4745472,2082309,213558,791679,12607,148439,9442,539766,677959,267947,1766,4512223,2153994,202247,759808,13234,159517,7615,458350,599616,156202,1640,4796537,2356658,272693,668254,16233,165100,7919,482760,607620,217775,1525,Republic of Ireland,爱尔兰,Irlanda,आयरलैण्ड गणराज्य,جمهورية أيرلندا,প্রজাতন্ত্রী আয়ারল্যান্ড,Irlande (pays),Ирландия,República da Irlanda,جمہوریہ آئرلینڈ,0.955,82.3,18.7,12.7,68371.0,12060.81007010835,7853.514516129032,7278.331288343558,26699.544378698225,36614.78625954199,81919.52813852814,60864.7375,86281.3090909091,62669.76388888889,87209.76363636364,57693.32621951219,50720.614583333336,58586.07407407407,54364.132530120485,67556.85915492958
Q11117817,Madhesi tribe,1,1,1,1,1,1,0,0,0,1,1,1,3.0,3,3,2219,2219,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,693,693,0,0,0,0,0,0,0,0,0,695,695,0,0,0,0,0,0,0,0,0,531,531,0,0,0,0,0,0,0,0,0,Madesi tribe,,,,,,,,,,,,,,,554.75,150.0,346.5,695.0,265.5,554.75,150.0,346.5,695.0,265.5,554.75,150.0,346.5,695.0,265.5
Q232,Kazakhstan,410,89,65,445,61,43,197,86,70,93,62,51,203.0,298,1145,24318850,11771546,1205571,1817986,125156,900386,65303,1435320,6351201,630954,15427,5658679,2829648,269977,445731,21606,184542,11138,263750,1467815,160858,3614,6273630,2947942,300292,453463,31190,263652,15664,328220,1780766,148546,3895,6127300,3120563,282647,478319,33107,214784,19469,306390,1511991,156215,3815,6259241,2873393,352655,440473,39253,237408,19032,536960,1590629,165335,4103,Kazakhstan,哈萨克斯坦,Kazajistán,कज़ाख़िस्तान,كازاخستان,কাজাখস্তান,Kazakhstan,Казахстан,Cazaquistão,قازقستان,0.825,73.6,15.6,11.9,22857.0,21220.6369982548,13768.075425790754,14066.434977578476,30945.9595959596,66587.67021276595,119210.04901960785,85737.56060606061,142582.5,86300.0,120370.01923076923,81333.94648829431,62874.21111111111,101187.58064516127,70428.7356321839,99353.03174603176
Q843,Pakistan,486,95,80,706,68,54,173,70,62,115,77,68,242.0,310,1480,30990363,20566807,1126270,1839261,1016208,1116315,429385,1244846,2461340,755453,434478,7212103,4920576,219603,419352,270493,260424,85881,280099,484559,170069,101047,7898542,5303629,264472,420601,317956,294428,120344,295586,593446,176089,111991,7281459,4762159,261383,470739,227866,272958,116436,310562,531730,205184,122442,8598259,5580443,380812,528569,199893,288505,106724,358599,851605,204111,98998,Pakistan,巴基斯坦,Pakistán,पाकिस्तान,باكستان,পাকিস্তান,Pakistan,Пакистан,Paquistão,پاکستان,0.557,67.3,8.3,5.2,5005.0,20925.29574611749,14809.246406570845,11171.912305516264,41847.46551724138,74122.9224137931,127532.35802469136,89038.30864197531,143609.85454545455,115578.71428571428,124612.44927536232,99647.4694533762,75126.07291666667,114471.6231884058,102555.76056338027,110234.08974358976
Q657,Chad,466,70,56,734,64,42,161,54,41,86,52,44,167.0,240,1447,7250863,3987202,206063,586223,19120,709852,39887,916103,534875,246975,4563,1557207,843907,38641,132363,3120,146383,9015,196030,126036,60654,1058,1630284,880891,41834,138084,4319,162473,9749,214461,120662,56587,1224,1722533,958969,52107,144927,4897,163097,11031,208236,121261,56803,1205,2340839,1303435,73481,170849,6784,237899,10092,297376,166916,72931,1076,Chad,乍得,Chad,चाड,تشاد,চাদ,Tchad,Чад,Chade,چاڈ,0.398,54.2,7.3,2.5,1555.0,5007.5020718232045,3334.490364025696,2218.0734693877557,10632.91975308642,26906.19540229885,43159.89880952381,27319.42105263158,37913.58139534884,41012.69047619047,52018.64444444444,30086.56846473029,21932.49295774648,25081.292307692307,31318.78181818182,44166.77358490566
Q191,Estonia,404,81,67,551,80,60,212,86,64,187,83,67,229.0,330,1354,13738833,7550418,628958,1279366,28993,504536,25174,833556,2297580,584578,5674,3706018,1992991,141302,372259,5537,172206,7168,210981,586835,215385,1354,3397495,1853533,155954,293477,7530,124233,7002,212940,604620,136396,1810,3113596,1746224,144713,295299,6418,97599,5477,189607,507340,119480,1439,3521724,1957670,186989,318331,9508,110498,5527,220028,598785,113317,1071,Estonia,爱沙尼亚,Estonia,एस्टोनिया,إستونيا,এস্তোনিয়া,Estonie,Эстония,Estónia,استونیا,0.892,78.8,16.0,13.1,36019.0,10139.360147601476,9150.661728395062,6154.882246376812,14617.821596244132,18732.574468085106,59734.056521739134,54500.26470588235,55696.63934426229,47901.47692307692,51790.05882352941,41507.04833836858,45195.34146341463,41944.38271604938,35788.45977011494,41925.28571428572
Q115,Ethiopia,409,82,61,669,73,54,191,75,65,114,77,59,218.0,307,1383,17807931,10171868,828683,1533159,54000,1625280,55185,1429222,1379916,718253,12365,4250922,2507497,155070,394147,66,348237,8633,324081,319759,190788,2644,4347080,2471603,194459,404428,12193,373506,15034,351058,335178,185793,3828,4614124,2518878,251028,391555,20076,488986,16494,392802,353141,177943,3221,4595805,2673890,228126,343029,21665,414551,15024,361281,371838,163729,2672,Ethiopia,埃塞俄比亚,Etiopía,इथोपिया,إثيوبيا,ইথিওপিয়া,Éthiopie,Эфиопия,Etiópia,ایتھوپیا,0.485,66.6,8.8,2.9,2207.0,12867.002167630058,10368.102439024393,6488.179104477612,24031.89583333333,39963.52173913043,81314.75342465754,68563.25806451614,79037.81818181818,69910.9696969697,76596.75,57817.9577922078,51215.927710843374,58744.32432432433,60712.15789473684,58920.57692307692
